group;name;type;feasible;n_reqs;n_regions;n_machs;n_vehicles_used;n_machines_used;max_max_load_all_vehicles;min_max_load_all_vehicles;mean_max_load_all_vehicles;min_completion_time;max_completion_time;mean_completion_time;avrg_machines_travel_time_with_vehicle;avrg_machines_travel_time_only_with_vehicle;avrg_machines_travel_time_no_vehicle;avrg_vehicles_waiting_time_for_a_machine_travel;avrg_vehicles_waiting_time_for_a_service
06R_06V_04F_04M;lr104;1;1;06;04;04;66.6667;100;60.6061;26.9231;48.15125;34.4536;85.2214;58.6259;12.0536;7.1429;4.9107;0;0
06R_06V_04F_04M;lr105;1;1;06;04;04;100;100;50;20.5882;35.70625;37.1565;73.9913;62.1;18.4783;13.0435;5.4348;0;2.7186
06R_06V_04F_04M;lr101;1;1;06;04;04;83.3333;100;85.2941;13.4615;42.13142;46.2857;98.9224;60.1339;9.6939;8.1633;1.5306;0;12.8882
06R_06V_04F_04M;lr102;1;1;06;04;04;66.6667;100;76.3158;5.2632;39.6552;51.5385;86.265;73.9402;13.8889;11.7521;2.1368;0;0.4791
06R_06V_04F_04M;lr103;1;1;06;04;04;100;100;50;19.2308;37.6202;52.4333;83.5375;67.6646;20.3125;14.5833;5.7292;0;4.3186
06R_06V_04F_04M;lr104;1;1;06;04;04;66.6667;100;73.0769;17.5;49.538175;34.4536;85.2214;58.6259;12.0536;7.1429;4.9107;0;0
06R_06V_04F_04M;lr105;1;1;06;04;04;100;100;60.4651;13.4615;37.3952;37.1565;73.9913;62.1;18.4783;13.0435;5.4348;0;2.7186
06R_06V_04F_04M;lr201;2;1;06;04;04;33.3333;100;88.4615;36.5385;62.5;23.293;70.305;46.799;2.375;2;0.375;17.5308;23.5388
06R_06V_04F_04M;lr202;2;1;06;04;04;33.3333;75;92.1053;37.5;64.80265;11.03;49.374;30.202;2.5;1.3333;1.1667;0;0
06R_06V_04F_04M;lr203;2;1;06;04;04;16.6667;50;87.5;87.5;87.5;72.528;72.528;72.528;5.25;4.5;0.75;0.0207;0.0207
06R_06V_04F_04M;lr204;2;1;06;04;04;33.3333;50;50;50;50;28.982;47.117;38.0495;3.5;3.5;0;0;0
06R_06V_04F_04M;lr205;2;1;06;04;04;16.6667;50;100;100;100;59.981;59.981;59.981;2.75;2.5;0.25;0;0
06R_06V_04F_04M;lr201;2;1;06;04;04;33.3333;100;88.4615;55.8824;72.17195;23.293;70.305;46.799;2.375;2;0.375;17.5308;23.5388
06R_06V_04F_04M;lr202;2;1;06;04;04;33.3333;75;92.1053;46.1538;69.12955;11.03;49.374;30.202;2.5;1.3333;1.1667;0;0
06R_06V_04F_04M;lr203;2;1;06;04;04;16.6667;50;87.5;87.5;87.5;72.528;72.528;72.528;5.25;4.5;0.75;0.4784;0.8162
06R_06V_04F_04M;lr204;2;1;06;04;04;33.3333;50;59.375;42.1053;50.74015;28.982;47.117;38.0495;3.5;3.5;0;0;0
06R_06V_04F_04M;lr205;2;1;06;04;04;16.6667;50;100;100;100;59.981;59.981;59.981;2.75;2.5;0.25;0;0
06R_06V_04F_04M;lr201;2;1;06;04;04;33.3333;100;88.4615;55.8824;72.17195;23.293;70.305;46.799;2.375;2;0.375;17.5308;23.5388
06R_06V_04F_04M;lr202;2;1;06;04;04;33.3333;75;92.1053;37.5;64.80265;11.03;49.374;30.202;2.5;1.3333;1.1667;0;0
06R_06V_04F_04M;lr203;2;1;06;04;04;16.6667;50;87.5;87.5;87.5;72.528;72.528;72.528;5.25;4.5;0.75;0.4784;0.8162
06R_06V_04F_04M;lr204;2;1;06;04;04;33.3333;50;61.5385;50;55.76925;28.982;47.117;38.0495;3.5;3.5;0;0;0
06R_06V_04F_04M;lr205;2;1;06;04;04;16.6667;50;82.6923;82.6923;82.6923;59.981;59.981;59.981;2.75;2.5;0.25;0;0
06R_06V_04F_04M;lr201;2;1;06;04;04;33.3333;100;88.4615;55.8824;72.17195;23.293;70.305;46.799;2.375;2;0.375;17.5308;23.5388
06R_06V_04F_04M;lr202;2;1;06;04;04;33.3333;75;92.1053;37.5;64.80265;11.03;49.374;30.202;2.5;1.3333;1.1667;0;0
06R_06V_04F_04M;lr203;2;1;06;04;04;16.6667;50;87.5;87.5;87.5;72.528;72.528;72.528;5.25;4.5;0.75;0.4784;0.8162
06R_06V_04F_04M;lr204;2;1;06;04;04;33.3333;50;50;50;50;28.982;47.117;38.0495;3.5;3.5;0;0;0
06R_06V_04F_04M;lr205;2;1;06;04;04;16.6667;50;82.6923;82.6923;82.6923;59.981;59.981;59.981;2.75;2.5;0.25;0;0
06R_06V_04F_04M;lr201;2;1;06;04;04;33.3333;100;88.4615;44.186;66.32375;23.293;70.305;46.799;2.375;2;0.375;17.5308;23.5388
06R_06V_04F_04M;lr202;2;1;06;04;04;33.3333;75;92.1053;46.1538;69.12955;11.03;49.374;30.202;2.5;1.3333;1.1667;0;0
06R_06V_04F_04M;lr203;2;1;06;04;04;16.6667;50;87.5;87.5;87.5;72.528;72.528;72.528;5.25;4.5;0.75;0.4784;0.8162
06R_06V_04F_04M;lr204;2;1;06;04;04;33.3333;50;50;42.1053;46.05265;28.982;47.117;38.0495;3.5;3.5;0;0;0
06R_06V_04F_04M;lr205;2;1;06;04;04;16.6667;50;82.6923;82.6923;82.6923;59.981;59.981;59.981;2.75;2.5;0.25;0;0
08R_08V_02F_03M;lr101;1;1;08;02;03;100;100;60.4651;15.3846;35.447338;43.7565;66.2609;55.3288;10.8696;7.2464;3.6232;8.0273;17.702
08R_08V_02F_03M;lr102;1;1;08;02;03;62.5;100;60.4167;32.7586;47.4176;38.0564;87.2256;65.3925;10.0251;6.2657;3.7594;0.3359;3.9761
08R_08V_02F_03M;lr103;1;1;08;02;03;50;100;92.1053;68.75;76.9041;72.613;90.4826;83.6185;7.971;5.7971;2.1739;0;0.4817
08R_08V_02F_03M;lr104;1;1;08;02;03;50;100;67.5;35;49.03845;60.0509;77.24;69.5855;6.0606;4.8485;1.2121;0;1.051
08R_08V_02F_03M;lr105;1;1;08;02;03;75;100;55.8824;13.4615;38.0108;33.3128;95.786;59.6674;9.6022;8.2305;1.3717;0;0
08R_08V_02F_03M;lr101;1;1;08;02;03;100;100;76.4706;20.5882;35.399988;43.7565;66.2609;55.3288;10.8696;7.2464;3.6232;8.0273;17.702
08R_08V_02F_03M;lr102;1;1;08;02;03;62.5;100;68.4211;32.7586;47.96584;38.0564;87.2256;65.3925;10.0251;6.2657;3.7594;0.3359;3.9761
08R_08V_02F_03M;lr103;1;1;08;02;03;50;100;92.1053;73.0769;80.87045;72.613;90.4826;83.6185;7.971;5.7971;2.1739;0;0.4817
08R_08V_02F_03M;lr104;1;1;08;02;03;50;100;73.0769;30;56.105775;60.0509;77.24;69.5855;6.0606;4.8485;1.2121;0;1.051
08R_08V_02F_03M;lr105;1;1;08;02;03;75;100;60.4651;13.4615;36.8309;33.3128;95.786;59.6674;9.6022;8.2305;1.3717;0;0
08R_08V_02F_03M;lr101;1;1;08;02;03;100;100;60.4651;16.2791;35.1514;43.7565;66.2609;55.3288;10.8696;7.2464;3.6232;8.0273;17.702
08R_08V_02F_03M;lr102;1;1;08;02;03;62.5;100;60.4167;39.5833;50.54448;38.0564;87.2256;65.3925;10.0251;6.2657;3.7594;0.3359;3.9761
08R_08V_02F_03M;lr103;1;1;08;02;03;50;100;92.1053;57.8947;77.644225;72.613;90.4826;83.6185;7.971;5.7971;2.1739;0;0.4817
08R_08V_02F_03M;lr104;1;1;08;02;03;50;100;67.5;30;49.375;60.0509;77.24;69.5855;6.0606;4.8485;1.2121;0;1.051
08R_08V_02F_03M;lr105;1;1;08;02;03;75;100;76.4706;16.2791;38.3265;33.3128;95.786;59.6674;9.6022;8.2305;1.3717;0;0
08R_08V_02F_03M;lr101;1;1;08;02;03;100;100;76.4706;16.2791;35.784738;43.7565;66.2609;55.3288;10.8696;7.2464;3.6232;8.0273;17.702
08R_08V_02F_03M;lr102;1;1;08;02;03;62.5;100;50;34.4828;44.61208;38.0564;87.2256;65.3925;10.0251;6.2657;3.7594;0.3359;3.9761
08R_08V_02F_03M;lr103;1;1;08;02;03;50;100;92.1053;50;78.555175;72.613;90.4826;83.6185;7.971;5.7971;2.1739;0;0.4817
08R_08V_02F_03M;lr104;1;1;08;02;03;50;100;81.8182;35;55.13695;60.0509;77.24;69.5855;6.0606;4.8485;1.2121;0;1.051
08R_08V_02F_03M;lr105;1;1;08;02;03;75;100;76.4706;16.2791;40.477133;33.3128;95.786;59.6674;9.6022;8.2305;1.3717;0;0
08R_08V_02F_03M;lr101;1;1;08;02;03;100;100;50;16.2791;34.080025;43.7565;66.2609;55.3288;10.8696;7.2464;3.6232;8.0273;17.702
08R_08V_02F_03M;lr102;1;1;08;02;03;62.5;100;76.3158;34.4828;50.09454;38.0564;87.2256;65.3925;10.0251;6.2657;3.7594;0.3359;3.9761
08R_08V_02F_03M;lr103;1;1;08;02;03;50;100;92.1053;59.375;80.898925;72.613;90.4826;83.6185;7.971;5.7971;2.1739;0;0.4817
08R_08V_02F_03M;lr104;1;1;08;02;03;50;100;67.5;36.3636;51.30245;60.0509;77.24;69.5855;6.0606;4.8485;1.2121;0;1.051
08R_08V_02F_03M;lr105;1;1;08;02;03;75;100;60.4651;20.5882;38.527733;33.3128;95.786;59.6674;9.6022;8.2305;1.3717;0;0
08R_08V_02F_03M;lr201;2;1;08;02;03;25;100;90.3846;86.5385;88.46155;27.166;65.886;46.526;0.8333;0.6667;0.1667;0;15.1489
08R_08V_02F_03M;lr202;2;1;08;02;03;25;100;78.2609;43.4783;60.8696;20.918;50.835;35.8765;1.1667;1;0.1667;0.6147;0
08R_08V_02F_03M;lr203;2;1;08;02;03;12.5;66.6667;100;100;100;72.854;72.854;72.854;2.25;2;0.25;0;0
08R_08V_02F_03M;lr204;2;1;08;02;03;25;100;71.0526;37.5;54.2763;18.447;52.396;35.4215;1;0.6667;0.3333;0;0
08R_08V_02F_03M;lr205;2;1;08;02;03;12.5;66.6667;88.4615;88.4615;88.4615;73.645;73.645;73.645;1.75;1.5;0.25;0;0
08R_08V_02F_03M;lr201;2;1;08;02;03;25;100;90.3846;86.5385;88.46155;27.166;65.886;46.526;0.8333;0.6667;0.1667;0;15.1489
08R_08V_02F_03M;lr202;2;1;08;02;03;25;100;94.7368;66.6667;80.70175;20.918;50.835;35.8765;1.1667;1;0.1667;0.6147;0
08R_08V_02F_03M;lr203;2;1;08;02;03;12.5;66.6667;100;100;100;72.854;72.854;72.854;2.25;2;0.25;0;0
08R_08V_02F_03M;lr204;2;1;08;02;03;25;100;84.375;31.5789;57.97695;18.447;52.396;35.4215;1;0.6667;0.3333;0;0
08R_08V_02F_03M;lr205;2;1;08;02;03;12.5;66.6667;88.4615;88.4615;88.4615;73.645;73.645;73.645;1.75;1.5;0.25;0;0
08R_08V_02F_03M;lr201;2;1;08;02;03;25;100;90.3846;86.5385;88.46155;27.166;65.886;46.526;0.8333;0.6667;0.1667;0;15.1489
08R_08V_02F_03M;lr202;2;1;08;02;03;25;100;94.7368;43.4783;69.10755;20.918;50.835;35.8765;1.1667;1;0.1667;0.6147;0
08R_08V_02F_03M;lr203;2;1;08;02;03;12.5;66.6667;88.2353;88.2353;88.2353;72.854;72.854;72.854;2.25;2;0.25;0.7192;0.8126
08R_08V_02F_03M;lr204;2;1;08;02;03;25;100;84.375;37.5;60.9375;18.447;52.396;35.4215;1;0.6667;0.3333;0;0
08R_08V_02F_03M;lr205;2;1;08;02;03;12.5;66.6667;88.4615;88.4615;88.4615;73.645;73.645;73.645;1.75;1.5;0.25;0;0
08R_08V_02F_03M;lr201;2;1;08;02;03;25;100;90.3846;86.5385;88.46155;27.166;65.886;46.526;0.8333;0.6667;0.1667;0;15.1489
08R_08V_02F_03M;lr202;2;1;08;02;03;25;100;94.7368;66.6667;80.70175;20.918;50.835;35.8765;1.1667;1;0.1667;0.6147;0
08R_08V_02F_03M;lr203;2;1;08;02;03;12.5;66.6667;100;100;100;72.854;72.854;72.854;2.25;2;0.25;0;0
08R_08V_02F_03M;lr204;2;1;08;02;03;25;100;84.375;37.5;60.9375;18.447;52.396;35.4215;1;0.6667;0.3333;0;0
08R_08V_02F_03M;lr205;2;1;08;02;03;12.5;66.6667;88.4615;88.4615;88.4615;73.645;73.645;73.645;1.75;1.5;0.25;0;0
08R_08V_02F_03M;lr201;2;1;08;02;03;25;100;90.3846;86.5385;88.46155;27.166;65.886;46.526;0.8333;0.6667;0.1667;0;15.1489
08R_08V_02F_03M;lr202;2;1;08;02;03;25;100;94.7368;52.6316;73.6842;20.918;50.835;35.8765;1.1667;1;0.1667;0.6147;0
08R_08V_02F_03M;lr203;2;1;08;02;03;12.5;66.6667;100;100;100;72.854;72.854;72.854;2.25;2;0.25;0;0
08R_08V_02F_03M;lr204;2;1;08;02;03;25;100;84.375;37.5;60.9375;18.447;52.396;35.4215;1;0.6667;0.3333;0;0
08R_08V_02F_03M;lr205;2;1;08;02;03;12.5;66.6667;88.4615;88.4615;88.4615;73.645;73.645;73.645;1.75;1.5;0.25;0;0
08R_08V_02F_04M;lr101;1;1;08;02;04;100;100;60.4651;16.2791;35.323062;43.7565;64.9609;54.906;7.0652;5.4348;1.6304;8.0273;17.7249
08R_08V_02F_04M;lr102;1;1;08;02;04;62.5;100;60.4167;32.7586;47.4176;38.0564;85.7669;65.012;6.5789;4.6992;1.8797;0.3359;4.038
08R_08V_02F_04M;lr103;1;1;08;02;04;50;75;92.1053;68.75;76.9041;72.613;87.987;82.7848;7.971;5.7971;2.1739;0;0.4954
08R_08V_02F_04M;lr104;1;1;08;02;04;50;75;73.0769;30;53.250275;60.0509;76.0291;69.2827;6.0606;4.8485;1.2121;0;1.0678
08R_08V_02F_04M;lr105;1;1;08;02;04;75;100;55.8824;16.2791;36.065367;33.3128;95.786;58.9005;7.2016;6.1728;1.0288;0;0
08R_08V_02F_04M;lr101;1;1;08;02;04;100;100;76.4706;18.6047;35.07445;43.7565;64.9609;54.906;7.0652;5.4348;1.6304;8.0273;17.7249
08R_08V_02F_04M;lr102;1;1;08;02;04;62.5;100;68.4211;32.7586;47.96584;38.0564;85.7669;65.012;6.5789;4.6992;1.8797;0.3359;4.038
08R_08V_02F_04M;lr103;1;1;08;02;04;50;75;92.1053;73.0769;80.87045;72.613;87.987;82.7848;7.971;5.7971;2.1739;0;0.4954
08R_08V_02F_04M;lr104;1;1;08;02;04;50;75;81.8182;36.3636;52.0265;60.0509;76.0291;69.2827;6.0606;4.8485;1.2121;0;1.0678
08R_08V_02F_04M;lr105;1;1;08;02;04;75;100;58.8235;20.5882;36.953233;33.3128;95.786;58.9005;7.2016;6.1728;1.0288;0;0
08R_08V_02F_04M;lr101;1;1;08;02;04;100;100;76.4706;16.2791;36.355962;43.7565;64.9609;54.906;7.0652;5.4348;1.6304;8.0273;17.7249
08R_08V_02F_04M;lr102;1;1;08;02;04;62.5;100;60.4167;39.5833;50.54448;38.0564;85.7669;65.012;6.5789;4.6992;1.8797;0.3359;4.038
08R_08V_02F_04M;lr103;1;1;08;02;04;50;75;92.1053;57.8947;77.644225;72.613;87.987;82.7848;7.971;5.7971;2.1739;0;0.4954
08R_08V_02F_04M;lr104;1;1;08;02;04;50;75;67.5;30;49.375;60.0509;76.0291;69.2827;6.0606;4.8485;1.2121;0;1.0678
08R_08V_02F_04M;lr105;1;1;08;02;04;75;100;76.4706;16.2791;38.3265;33.3128;95.786;58.9005;7.2016;6.1728;1.0288;0;0
08R_08V_02F_04M;lr101;1;1;08;02;04;100;100;76.4706;16.2791;36.78215;43.7565;64.9609;54.906;7.0652;5.4348;1.6304;8.0273;17.7249
08R_08V_02F_04M;lr102;1;1;08;02;04;62.5;100;50;34.4828;44.61208;38.0564;85.7669;65.012;6.5789;4.6992;1.8797;0.3359;4.038
08R_08V_02F_04M;lr103;1;1;08;02;04;50;75;92.1053;50;78.555175;72.613;87.987;82.7848;7.971;5.7971;2.1739;0;0.4954
08R_08V_02F_04M;lr104;1;1;08;02;04;50;75;81.8182;35;55.13695;60.0509;76.0291;69.2827;6.0606;4.8485;1.2121;0;1.0678
08R_08V_02F_04M;lr105;1;1;08;02;04;75;100;60.4651;20.5882;36.3771;33.3128;95.786;58.9005;7.2016;6.1728;1.0288;0;0
08R_08V_02F_04M;lr101;1;1;08;02;04;100;100;50;16.2791;34.080025;43.7565;64.9609;54.906;7.0652;5.4348;1.6304;8.0273;17.7249
08R_08V_02F_04M;lr102;1;1;08;02;04;62.5;100;76.3158;34.4828;50.09454;38.0564;85.7669;65.012;6.5789;4.6992;1.8797;0.3359;4.038
08R_08V_02F_04M;lr103;1;1;08;02;04;50;75;92.1053;59.375;80.898925;72.613;87.987;82.7848;7.971;5.7971;2.1739;0;0.4954
08R_08V_02F_04M;lr104;1;1;08;02;04;50;75;81.8182;30;51.0985;60.0509;76.0291;69.2827;6.0606;4.8485;1.2121;0;1.0678
08R_08V_02F_04M;lr105;1;1;08;02;04;75;100;60.4651;20.5882;38.527733;33.3128;95.786;58.9005;7.2016;6.1728;1.0288;0;0
08R_08V_02F_04M;lr201;2;1;08;02;04;25;75;90.3846;86.5385;88.46155;27.097;65.886;46.4915;0.8333;0.6667;0.1667;0;15.1489
08R_08V_02F_04M;lr202;2;1;08;02;04;25;75;78.2609;66.6667;72.4638;20.918;50.602;35.76;1.1667;1;0.1667;0;0
08R_08V_02F_04M;lr203;2;1;08;02;04;12.5;50;100;100;100;72.491;72.491;72.491;2.25;2;0.25;0.8925;0.8167
08R_08V_02F_04M;lr204;2;1;08;02;04;25;100;71.0526;37.5;54.2763;18.447;52.127;35.287;0.75;0.5;0.25;0;0
08R_08V_02F_04M;lr205;2;1;08;02;04;25;50;84.6154;46.5116;65.5635;12.429;60.523;36.476;1.75;1.5;0.25;0;0
08R_08V_02F_04M;lr201;2;1;08;02;04;25;75;90.3846;86.5385;88.46155;27.097;65.886;46.4915;0.8333;0.6667;0.1667;0;15.1489
08R_08V_02F_04M;lr202;2;1;08;02;04;25;75;94.7368;52.6316;73.6842;20.918;50.602;35.76;1.1667;1;0.1667;0;0
08R_08V_02F_04M;lr203;2;1;08;02;04;12.5;50;100;100;100;72.491;72.491;72.491;2.25;2;0.25;0;0
08R_08V_02F_04M;lr204;2;1;08;02;04;25;100;84.375;31.5789;57.97695;18.447;52.127;35.287;0.75;0.5;0.25;0;0
08R_08V_02F_04M;lr205;2;1;08;02;04;12.5;50;88.4615;88.4615;88.4615;72.988;72.988;72.988;1.75;1.5;0.25;0;0
08R_08V_02F_04M;lr201;2;1;08;02;04;25;75;90.3846;86.5385;88.46155;27.097;65.886;46.4915;0.8333;0.6667;0.1667;0;15.1489
08R_08V_02F_04M;lr202;2;1;08;02;04;25;75;94.7368;66.6667;80.70175;20.918;50.602;35.76;1.1667;1;0.1667;0;0
08R_08V_02F_04M;lr203;2;1;08;02;04;12.5;50;88.2353;88.2353;88.2353;72.491;72.491;72.491;2.25;2;0.25;0.8925;0.8167
08R_08V_02F_04M;lr204;2;1;08;02;04;25;100;84.375;37.5;60.9375;18.447;52.127;35.287;0.75;0.5;0.25;0;0
08R_08V_02F_04M;lr205;2;1;08;02;04;12.5;50;88.4615;88.4615;88.4615;72.988;72.988;72.988;1.75;1.5;0.25;0;0
08R_08V_02F_04M;lr201;2;1;08;02;04;25;75;90.3846;86.5385;88.46155;27.097;65.886;46.4915;0.8333;0.6667;0.1667;0;15.1489
08R_08V_02F_04M;lr202;2;1;08;02;04;25;75;94.7368;43.4783;69.10755;20.918;50.602;35.76;1.1667;1;0.1667;0;0
08R_08V_02F_04M;lr203;2;1;08;02;04;12.5;50;100;100;100;72.491;72.491;72.491;2.25;2;0.25;0;0
08R_08V_02F_04M;lr204;2;1;08;02;04;25;100;84.375;37.5;60.9375;18.447;52.127;35.287;0.75;0.5;0.25;0;0
08R_08V_02F_04M;lr205;2;1;08;02;04;12.5;50;88.4615;88.4615;88.4615;72.988;72.988;72.988;1.75;1.5;0.25;0;0
08R_08V_02F_04M;lr201;2;1;08;02;04;25;75;90.3846;86.5385;88.46155;27.097;65.886;46.4915;0.8333;0.6667;0.1667;0;15.1489
08R_08V_02F_04M;lr202;2;1;08;02;04;25;75;78.2609;66.6667;72.4638;20.918;50.602;35.76;1.1667;1;0.1667;0;0
08R_08V_02F_04M;lr203;2;1;08;02;04;12.5;50;88.2353;88.2353;88.2353;72.491;72.491;72.491;2.25;2;0.25;0.8925;0.8167
08R_08V_02F_04M;lr204;2;1;08;02;04;25;100;84.375;37.5;60.9375;18.447;52.127;35.287;0.75;0.5;0.25;0;0
08R_08V_02F_04M;lr205;2;1;08;02;04;12.5;50;88.4615;88.4615;88.4615;72.988;72.988;72.988;1.75;1.5;0.25;0;0
08R_08V_04F_03M;lr101;1;1;08;04;03;100;100;60.4651;15.3846;35.139562;48.9783;77.9652;63.3989;36.2319;21.7391;14.4928;1.732;12.5056
08R_08V_04F_03M;lr102;1;1;08;04;03;62.5;100;68.4211;13.1579;43.55718;53.972;99.4615;72.0573;23.31;16.317;6.993;0;3.9644
08R_08V_04F_03M;lr103;1;1;08;04;03;87.5;100;73.0769;15.625;43.0668;55.0957;84.7696;68.2652;34.7826;20.2899;14.4928;0;0.2089
08R_08V_04F_03M;lr104;1;1;08;04;03;87.5;100;57.5758;7.6923;37.650686;39.5492;64.0407;53.1114;28.2486;19.209;9.0395;0;0.0873
08R_08V_04F_03M;lr105;1;1;08;04;03;75;100;60.4651;16.2791;34.585567;54.076;96.1065;67.6882;27.8834;20.2788;7.6046;0;0.1212
08R_08V_04F_03M;lr101;1;1;08;04;03;100;100;60.4651;18.6047;35.78475;48.9783;77.9652;63.3989;36.2319;21.7391;14.4928;1.732;12.5056
08R_08V_04F_03M;lr102;1;1;08;04;03;62.5;100;68.4211;10.4167;45.09228;53.972;99.4615;72.0573;23.31;16.317;6.993;0;3.9644
08R_08V_04F_03M;lr103;1;1;08;04;03;87.5;100;73.0769;15.625;46.0436;55.0957;84.7696;68.2652;34.7826;20.2899;14.4928;0;0.2089
08R_08V_04F_03M;lr104;1;1;08;04;03;87.5;100;60.6061;7.6923;39.795214;39.5492;64.0407;53.1114;28.2486;19.209;9.0395;0;0.0873
08R_08V_04F_03M;lr105;1;1;08;04;03;75;100;76.4706;13.4615;38.125233;54.076;96.1065;67.6882;27.8834;20.2788;7.6046;0;0.1212
08R_08V_04F_03M;lr101;1;1;08;04;03;100;100;60.4651;18.6047;34.893912;48.9783;77.9652;63.3989;36.2319;21.7391;14.4928;1.732;12.5056
08R_08V_04F_03M;lr102;1;1;08;04;03;62.5;100;95.8333;13.1579;54.30278;53.972;99.4615;72.0573;23.31;16.317;6.993;0;4.3927
08R_08V_04F_03M;lr103;1;1;08;04;03;87.5;100;73.0769;13.1579;46.076129;55.0957;84.7696;68.2652;34.7826;20.2899;14.4928;0;0.2089
08R_08V_04F_03M;lr104;1;1;08;04;03;87.5;100;76.9231;6.0606;40.354657;39.5492;64.0407;53.1114;28.2486;19.209;9.0395;0;0.0873
08R_08V_04F_03M;lr105;1;1;08;04;03;75;100;76.4706;16.2791;38.12525;54.076;96.1065;67.6882;27.8834;20.2788;7.6046;0;0.1212
08R_08V_04F_03M;lr101;1;1;08;04;03;100;100;58.8235;16.2791;34.618662;48.9783;77.9652;63.3989;36.2319;21.7391;14.4928;1.732;12.5056
08R_08V_04F_03M;lr102;1;1;08;04;03;62.5;100;79.3103;13.1579;45.73502;53.972;99.4615;72.0573;23.31;16.317;6.993;0;4.3927
08R_08V_04F_03M;lr103;1;1;08;04;03;87.5;100;61.5385;19.2308;41.982371;55.0957;84.7696;68.2652;34.7826;20.2899;14.4928;0;0.2089
08R_08V_04F_03M;lr104;1;1;08;04;03;87.5;100;60.6061;7.6923;39.696157;39.5492;64.0407;53.1114;28.2486;19.209;9.0395;0;0.0873
08R_08V_04F_03M;lr105;1;1;08;04;03;75;100;58.8235;13.4615;39.044683;54.076;96.1065;67.6882;27.8834;20.2788;7.6046;0;0.1212
08R_08V_04F_03M;lr101;1;1;08;04;03;100;100;60.4651;18.6047;34.893912;48.9783;77.9652;63.3989;36.2319;21.7391;14.4928;1.732;12.5056
08R_08V_04F_03M;lr102;1;1;08;04;03;62.5;100;76.3158;10.4167;45.06202;53.972;99.4615;72.0573;23.31;16.317;6.993;0;3.9644
08R_08V_04F_03M;lr103;1;1;08;04;03;87.5;100;73.0769;19.2308;41.933557;55.0957;84.7696;68.2652;34.7826;20.2899;14.4928;0;0.2089
08R_08V_04F_03M;lr104;1;1;08;04;03;87.5;100;60.6061;6.0606;38.985186;39.5492;64.0407;53.1114;28.2486;19.209;9.0395;0;0.0873
08R_08V_04F_03M;lr105;1;1;08;04;03;75;100;58.8235;16.2791;36.23505;54.076;96.1065;67.6882;27.8834;20.2788;7.6046;0;0.1212
08R_08V_04F_03M;lr201;2;1;08;04;03;25;100;90.3846;86.5385;88.46155;35.13;79.167;57.1485;4;3.3333;0.6667;0;10.9654
08R_08V_04F_03M;lr202;2;1;08;04;03;25;100;89.1304;53.3333;71.23185;10.927;77.663;44.295;4.3333;3.3333;1;0;0
08R_08V_04F_03M;lr203;2;1;08;04;03;25;100;85.2941;28.5714;56.93275;18.757;74.185;46.471;4;3.3333;0.6667;0.2622;0.2622
08R_08V_04F_03M;lr204;2;1;08;04;03;12.5;100;92.1053;92.1053;92.1053;88.862;88.862;88.862;4;2.3333;1.6667;0;0
08R_08V_04F_03M;lr205;2;1;08;04;03;25;100;90.3846;88.4615;89.42305;29.847;64.963;47.405;4.3333;3.3333;1;0;0
08R_08V_04F_03M;lr201;2;1;08;04;03;25;100;90.3846;86.5385;88.46155;35.13;79.167;57.1485;4;3.3333;0.6667;0;10.9654
08R_08V_04F_03M;lr202;2;1;08;04;03;25;100;89.1304;42.1053;65.61785;10.927;77.663;44.295;4.3333;3.3333;1;0;0
08R_08V_04F_03M;lr203;2;1;08;04;03;25;100;85.2941;36.3636;60.82885;18.757;74.185;46.471;4;3.3333;0.6667;1.4828;0.6612
08R_08V_04F_03M;lr204;2;1;08;04;03;12.5;100;92.1053;92.1053;92.1053;88.862;88.862;88.862;4;2.3333;1.6667;0;0
08R_08V_04F_03M;lr205;2;1;08;04;03;25;100;96.1538;88.4615;92.30765;37.975;56.535;47.255;3.6667;2.6667;1;0;0.5016
08R_08V_04F_03M;lr201;2;1;08;04;03;25;100;90.3846;86.5385;88.46155;35.13;79.167;57.1485;4;3.3333;0.6667;0;10.9654
08R_08V_04F_03M;lr202;2;1;08;04;03;25;100;89.1304;42.1053;65.61785;10.927;77.663;44.295;4.3333;3.3333;1;0;0
08R_08V_04F_03M;lr203;2;1;08;04;03;25;100;85.2941;28.5714;56.93275;18.757;74.185;46.471;4;3.3333;0.6667;0.2622;0.2622
08R_08V_04F_03M;lr204;2;1;08;04;03;12.5;100;92.1053;92.1053;92.1053;88.862;88.862;88.862;4;2.3333;1.6667;0;0
08R_08V_04F_03M;lr205;2;1;08;04;03;25;100;96.1538;88.4615;92.30765;37.499;56.308;46.9035;4;2.6667;1.3333;0;0
08R_08V_04F_03M;lr201;2;1;08;04;03;25;100;90.3846;86.5385;88.46155;35.13;79.167;57.1485;4;3.3333;0.6667;0;10.9654
08R_08V_04F_03M;lr202;2;1;08;04;03;25;100;89.1304;42.1053;65.61785;10.927;77.663;44.295;4.3333;3.3333;1;0;0
08R_08V_04F_03M;lr203;2;1;08;04;03;25;100;85.2941;36.3636;60.82885;18.757;74.185;46.471;4;3.3333;0.6667;0.2622;0.2622
08R_08V_04F_03M;lr204;2;1;08;04;03;12.5;100;92.1053;92.1053;92.1053;88.862;88.862;88.862;4;2.3333;1.6667;0;0
